"build","experimentName","subject","date","time","blockcode","trialcode","list.Condition.currentvalue","cond","condcolor","percentTrialsStay","practiceblock","cannon","driftConc","blocknum","trialnum","StaySwitch","TAC","hitmiss","angmu","outcome","placementAngle","prev_placementAngle","trial.placeshield_mouse.latency","cannonballs_caught","cannonballs_missed","totalearnings","angleup","angledown","outcomeindex","UP","distmean","shield_size","blockearnings","picture.wall.stimulusonset","shape.responsearea.stimulusonset","picture.cannonball.stimulusonset","picture.shield_center.stimulusonset","picture.shield.stimulusonset","picture.shield.currentitem"
"6.4.2","Cannonball Task","1","2021-10-01","17:13:28","MainBlock","revealshield","ODDBALL","ODDBALL","BLUE","0.8599999999999999867","6","2","18.7749999999999985789","3","13","0","133","1","324.7313050878934745924","344.9289503544888475517","309.8826851500273846796","318.9182488640673795999","262","4","0","24.5","326.8826851500273846796","292.8826851500273846796","5","9.0355637140399949203","0","34","9.5","1","1","1","2","1","Arc34.png"
"6.4.2","Cannonball Task","1","2021-10-01","17:13:28","MainBlock","cannon_outcome","ODDBALL","ODDBALL","BLUE","0.8599999999999999867","6","2","18.7749999999999985789","3","13","0","133","0","324.7313050878934745924","344.9289503544888475517","309.8826851500273846796","318.9182488640673795999","262","4","1","24.5","326.8826851500273846796","292.8826851500273846796","6","9.0355637140399949203","0","34","9.5","1","1","1","2","1","Arc34.png"
"6.4.2","Cannonball Task","1","2021-10-01","17:13:28","MainBlock","mainloop","ODDBALL","ODDBALL","BLUE","0.8599999999999999867","6","2","18.7749999999999985789","3","14","0","134","0","329.4657888728797843214","337.5114501710864374218","309.8826851500273846796","318.9182488640673795999","262","4","1","24.5","326.8826851500273846796","292.8826851500273846796","6","9.0355637140399949203","0","34","9.5","0","1","1","2","1","Arc34.png"
"6.4.2","Cannonball Task","1","2021-10-01","17:13:28","MainBlock","placeshield_mouse","ODDBALL","ODDBALL","BLUE","0.8599999999999999867","6","2","18.7749999999999985789","3","14","0","134","0","329.4657888728797843214","337.5114501710864374218","339.7435378254768920669","309.8826851500273846796","301","4","1","24.5","326.8826851500273846796","292.8826851500273846796","6","9.0355637140399949203","0","34","9.5","1","1","1","2","1","Arc34.png"
"6.4.2","Cannonball Task","1","2021-10-01","17:13:28","MainBlock","revealshield","ODDBALL","ODDBALL","BLUE","0.8599999999999999867","6","2","18.7749999999999985789","3","14","0","134","0","329.4657888728797843214","337.5114501710864374218","339.7435378254768920669","309.8826851500273846796","301","4","1","24.5","366.7435378254768920669","312.7435378254768920669","6","29.8608526754495073874","0","54","9.5","1","1","1","2","1","Arc54.png"
"6.4.2","Cannonball Task","1","2021-10-01","17:13:28","MainBlock","cannon_outcome","ODDBALL","ODDBALL","BLUE","0.8599999999999999867","6","2","18.7749999999999985789","3","14","0","134","1","329.4657888728797843214","337.5114501710864374218","339.7435378254768920669","309.8826851500273846796","301","5","1","24.5","6.7435378254768920669","312.7435378254768920669","5","29.8608526754495073874","0","54","9.5","1","1","1","2","1","Arc54.png"
"6.4.2","Cannonball Task","1","2021-10-01","17:13:28","MainBlock","mainloop","ODDBALL","ODDBALL","BLUE","0.8599999999999999867","6","2","18.7749999999999985789","3","15","0","135","1","323.5908673841473728316","314.3149026991355299288","339.7435378254768920669","309.8826851500273846796","301","5","1","24.5","6.7435378254768920669","312.7435378254768920669","5","29.8608526754495073874","0","54","9.5","1","1","1","2","1","Arc54.png"
"6.4.2","Cannonball Task","1","2021-10-01","17:13:28","MainBlock","placeshield_mouse","ODDBALL","ODDBALL","BLUE","0.8599999999999999867","6","2","18.7749999999999985789","3","15","0","135","1","323.5908673841473728316","314.3149026991355299288","341.2001148413473856635","339.7435378254768920669","572","5","1","24.5","6.7435378254768920669","312.7435378254768920669","5","29.8608526754495073874","0","54","9.5","1","1","1","2","1","Arc54.png"
"6.4.2","Cannonball Task","1","2021-10-01","17:13:28","MainBlock","revealshield","ODDBALL","ODDBALL","BLUE","0.8599999999999999867","6","2","18.7749999999999985789","3","15","0","135","1","323.5908673841473728316","314.3149026991355299288","341.2001148413473856635","339.7435378254768920669","572","5","1","24.5","354.7001148413473856635","327.7001148413473856635","5","1.4565770158704935966","0","27","9.5","1","1","1","1","1","Arc27.png"
"6.4.2","Cannonball Task","1","2021-10-01","17:13:28","MainBlock","cannon_outcome","ODDBALL","ODDBALL","BLUE","0.8599999999999999867","6","2","18.7749999999999985789","3","15","0","135","0","323.5908673841473728316","314.3149026991355299288","341.2001148413473856635","339.7435378254768920669","572","5","2","24.5","354.7001148413473856635","327.7001148413473856635","6","1.4565770158704935966","0","27","9.5","1","1","1","1","1","Arc27.png"
"6.4.2","Cannonball Task","1","2021-10-01","17:13:28","MainBlock","mainloop","ODDBALL","ODDBALL","BLUE","0.8599999999999999867","6","2","18.7749999999999985789","3","16","0","136","0","324.0381223071729550611","306.7846168667047663803","341.2001148413473856635","339.7435378254768920669","572","5","2","24.5","354.7001148413473856635","327.7001148413473856635","6","1.4565770158704935966","0","27","9.5","1","1","1","1","1","Arc27.png"
"6.4.2","Cannonball Task","1","2021-10-01","17:13:28","MainBlock","placeshield_mouse","ODDBALL","ODDBALL","BLUE","0.8599999999999999867","6","2","18.7749999999999985789","3","16","0","136","0","324.0381223071729550611","306.7846168667047663803","317.0454084888872330339","341.2001148413473856635","228","5","2","24.5","354.7001148413473856635","327.7001148413473856635","6","1.4565770158704935966","0","27","9.5","1","1","1","1","1","Arc27.png"
"6.4.2","Cannonball Task","1","2021-10-01","17:13:28","MainBlock","revealshield","ODDBALL","ODDBALL","BLUE","0.8599999999999999867","6","2","18.7749999999999985789","3","16","0","136","0","324.0381223071729550611","306.7846168667047663803","317.0454084888872330339","341.2001148413473856635","228","5","2","24.5","334.5454084888872330339","299.5454084888872330339","6","24.1547063524601526296","0","35","9.5","1","1","1","2","1","Arc35.png"
"6.4.2","Cannonball Task","1","2021-10-01","17:13:28","MainBlock","cannon_outcome","ODDBALL","ODDBALL","BLUE","0.8599999999999999867","6","2","18.7749999999999985789","3","16","0","136","1","324.0381223071729550611","306.7846168667047663803","317.0454084888872330339","341.2001148413473856635","228","6","2","24.5","334.5454084888872330339","299.5454084888872330339","5","24.1547063524601526296","0","35","9.5","1","1","1","2","1","Arc35.png"
"6.4.2","Cannonball Task","1","2021-10-01","17:13:28","MainBlock","mainloop","ODDBALL","ODDBALL","BLUE","0.8599999999999999867","6","2","18.7749999999999985789","3","17","1","137","1","324.0381223071729550611","353.6963337272629814834","317.0454084888872330339","341.2001148413473856635","228","6","2","24.5","334.5454084888872330339","299.5454084888872330339","5","24.1547063524601526296","0","35","9.5","1","1","1","2","1","Arc35.png"
"6.4.2","Cannonball Task","1","2021-10-01","17:13:28","MainBlock","placeshield_mouse","ODDBALL","ODDBALL","BLUE","0.8599999999999999867","6","2","18.7749999999999985789","3","17","1","137","1","324.0381223071729550611","353.6963337272629814834","312.0891621738322783131","317.0454084888872330339","209","6","2","24.5","334.5454084888872330339","299.5454084888872330339","5","24.1547063524601526296","0","35","9.5","1","1","1","2","1","Arc35.png"
"6.4.2","Cannonball Task","1","2021-10-01","17:13:28","MainBlock","revealshield","ODDBALL","ODDBALL","BLUE","0.8599999999999999867","6","2","18.7749999999999985789","3","17","1","137","1","324.0381223071729550611","353.6963337272629814834","312.0891621738322783131","317.0454084888872330339","209","6","2","24.5","341.5891621738322783131","282.5891621738322783131","5","4.9562463150549547208","0","59","9.5","2","1","2","1","2","Arc59.png"
"6.4.2","Cannonball Task","1","2021-10-01","17:13:28","MainBlock","cannon_outcome","ODDBALL","ODDBALL","BLUE","0.8599999999999999867","6","2","18.7749999999999985789","3","17","1","137","0","324.0381223071729550611","353.6963337272629814834","312.0891621738322783131","317.0454084888872330339","209","6","3","24.5","341.5891621738322783131","282.5891621738322783131","6","4.9562463150549547208","0","59","9.5","2","1","2","1","2","Arc59.png"
"6.4.2","Cannonball Task","1","2021-10-01","17:13:28","MainBlock","mainloop","ODDBALL","ODDBALL","BLUE","0.8599999999999999867","6","2","18.7749999999999985789","3","18","0","138","0","332.815936903430269922","347.1813249844511801712","312.0891621738322783131","317.0454084888872330339","209","6","3","24.5","341.5891621738322783131","282.5891621738322783131","6","4.9562463150549547208","0","59","9.5","0","1","2","1","2","Arc59.png"
"6.4.2","Cannonball Task","1","2021-10-01","17:13:28","MainBlock","placeshield_mouse","ODDBALL","ODDBALL","BLUE","0.8599999999999999867","6","2","18.7749999999999985789","3","18","0","138","0","332.815936903430269922","347.1813249844511801712","352.4605548604907312438","312.0891621738322783131","158","6","3","24.5","341.5891621738322783131","282.5891621738322783131","6","4.9562463150549547208","0","59","9.5","1","1","2","1","2","Arc59.png"
"6.4.2","Cannonball Task","1","2021-10-01","17:13:28","MainBlock","revealshield","ODDBALL","ODDBALL","BLUE","0.8599999999999999867","6","2","18.7749999999999985789","3","18","0","138","0","332.815936903430269922","347.1813249844511801712","352.4605548604907312438","312.0891621738322783131","158","6","3","24.5","362.9605548604907312438","341.9605548604907312438","6","40.3713926866584529307","0","21","9.5","2","1","2","1","2","Arc21.png"
"6.4.2","Cannonball Task","1","2021-10-01","17:13:28","MainBlock","cannon_outcome","ODDBALL","ODDBALL","BLUE","0.8599999999999999867","6","2","18.7749999999999985789","3","18","0","138","1","332.815936903430269922","347.1813249844511801712","352.4605548604907312438","312.0891621738322783131","158","7","3","24.5","2.9605548604907312438","341.9605548604907312438","5","40.3713926866584529307","0","21","9.5","2","1","2","1","2","Arc21.png"
"6.4.2","Cannonball Task","1","2021-10-01","17:13:28","MainBlock","mainloop","ODDBALL","ODDBALL","BLUE","0.8599999999999999867","6","2","18.7749999999999985789","3","19","1","139","1","332.815936903430269922","174.351736487436966172","352.4605548604907312438","312.0891621738322783131","158","7","3","24.5","2.9605548604907312438","341.9605548604907312438","5","40.3713926866584529307","0","21","9.5","1","1","2","1","2","Arc21.png"
"6.4.2","Cannonball Task","1","2021-10-01","17:13:28","MainBlock","placeshield_mouse","ODDBALL","ODDBALL","BLUE","0.8599999999999999867","6","2","18.7749999999999985789","3","19","1","139","1","332.815936903430269922","174.351736487436966172","352.4605548604907312438","352.4605548604907312438","319","7","3","24.5","2.9605548604907312438","341.9605548604907312438","5","40.3713926866584529307","0","21","9.5","1","1","2","1","2","Arc21.png"
"6.4.2","Cannonball Task","1","2021-10-01","17:13:28","MainBlock","revealshield","ODDBALL","ODDBALL","BLUE","0.8599999999999999867","6","2","18.7749999999999985789","3","19","1","139","1","332.815936903430269922","174.351736487436966172","352.4605548604907312438","352.4605548604907312438","319","7","3","24.5","370.9605548604907312438","333.9605548604907312438","5","0","0","37","9.5","1","1","1","1","1","Arc37.png"
"6.4.2","Cannonball Task","1","2021-10-01","17:13:28","MainBlock","cannon_outcome","ODDBALL","ODDBALL","BLUE","0.8599999999999999867","6","2","18.7749999999999985789","3","19","1","139","0","332.815936903430269922","174.351736487436966172","352.4605548604907312438","352.4605548604907312438","319","7","0","24.5","10.9605548604907312438","333.9605548604907312438","6","0","0","37","9.5","1","1","1","1","1","Arc37.png"
"6.4.2","Cannonball Task","1","2021-10-01","17:13:28","MainBlock","mainloop","ODDBALL","ODDBALL","BLUE","0.8599999999999999867","6","2","18.7749999999999985789","3","20","0","140","0","330.1017419018369878358","321.848595490416641951","352.4605548604907312438","352.4605548604907312438","319","7","0","24.5","10.9605548604907312438","333.9605548604907312438","6","0","0","37","9.5","1","1","1","1","1","Arc37.png"
"6.4.2","Cannonball Task","1","2021-10-01","17:13:28","MainBlock","placeshield_mouse","ODDBALL","ODDBALL","BLUE","0.8599999999999999867","6","2","18.7749999999999985789","3","20","0","140","0","330.1017419018369878358","321.848595490416641951","174.3693172423647865799","352.4605548604907312438","102","7","0","24.5","10.9605548604907312438","333.9605548604907312438","6","0","0","37","9.5","1","1","1","1","1","Arc37.png"
"6.4.2","Cannonball Task","1","2021-10-01","17:13:28","MainBlock","revealshield","ODDBALL","ODDBALL","BLUE","0.8599999999999999867","6","2","18.7749999999999985789","3","20","0","140","0","330.1017419018369878358","321.848595490416641951","174.3693172423647865799","352.4605548604907312438","102","7","0","24.5","203.3693172423647865799","145.3693172423647865799","6","178.0912376181259446639","0","58","9.5","1","1","1","2","1","Arc58.png"
"6.4.2","Cannonball Task","1","2021-10-01","17:13:28","MainBlock","cannon_outcome","ODDBALL","ODDBALL","BLUE","0.8599999999999999867","6","2","18.7749999999999985789","3","20","0","140","0","330.1017419018369878358","321.848595490416641951","174.3693172423647865799","352.4605548604907312438","102","7","1","24.5","203.3693172423647865799","145.3693172423647865799","6","178.0912376181259446639","0","58","9.5","1","1","1","2","1","Arc58.png"
"6.4.2","Cannonball Task","1","2021-10-01","17:13:28","MainBlock","mainloop","ODDBALL","ODDBALL","BLUE","0.8599999999999999867","6","2","18.7749999999999985789","3","21","0","141","0","329.8977017104703577388","294.7792818938813752538","174.3693172423647865799","352.4605548604907312438","102","7","1","24.5","203.3693172423647865799","145.3693172423647865799","6","178.0912376181259446639","0","58","9.5","0","1","1","2","1","Arc58.png"
"6.4.2","Cannonball Task","1","2021-10-01","17:13:28","MainBlock","placeshield_mouse","ODDBALL","ODDBALL","BLUE","0.8599999999999999867","6","2","18.7749999999999985789","3","21","0","141","0","329.8977017104703577388","294.7792818938813752538","323.4798179268500462058","174.3693172423647865799","112","7","1","24.5","203.3693172423647865799","145.3693172423647865799","6","178.0912376181259446639","0","58","9.5","1","1","1","2","1","Arc58.png"
"6.4.2","Cannonball Task","1","2021-10-01","17:13:28","MainBlock","revealshield","ODDBALL","ODDBALL","BLUE","0.8599999999999999867","6","2","18.7749999999999985789","3","21","0","141","0","329.8977017104703577388","294.7792818938813752538","323.4798179268500462058","174.3693172423647865799","112","7","1","24.5","347.4798179268500462058","299.4798179268500462058","6","149.1105006844852596259","0","48","9.5","1","1","1","0","1","Arc48.png"
"6.4.2","Cannonball Task","1","2021-10-01","17:13:28","MainBlock","cannon_outcome","ODDBALL","ODDBALL","BLUE","0.8599999999999999867","6","2","18.7749999999999985789","3","21","0","141","0","329.8977017104703577388","294.7792818938813752538","323.4798179268500462058","174.3693172423647865799","112","7","2","24.5","347.4798179268500462058","299.4798179268500462058","6","149.1105006844852596259","0","48","9.5","1","1","1","0","1","Arc48.png"
"6.4.2","Cannonball Task","1","2021-10-01","17:13:28","MainBlock","mainloop","ODDBALL","ODDBALL","BLUE","0.8599999999999999867","6","2","18.7749999999999985789","3","22","0","142","0","329.0391926624089933284","341.2253876811729469409","323.4798179268500462058","174.3693172423647865799","112","7","2","24.5","347.4798179268500462058","299.4798179268500462058","6","149.1105006844852596259","0","48","9.5","0","1","1","0","1","Arc48.png"
"6.4.2","Cannonball Task","1","2021-10-01","17:13:28","MainBlock","placeshield_mouse","ODDBALL","ODDBALL","BLUE","0.8599999999999999867","6","2","18.7749999999999985789","3","22","0","142","0","329.0391926624089933284","341.2253876811729469409","295.1553724338683650785","323.4798179268500462058","183","7","2","24.5","347.4798179268500462058","299.4798179268500462058","6","149.1105006844852596259","0","48","9.5","1","1","1","0","1","Arc48.png"
